GBPUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
05/30/2023 16:00,1.24011,1.2409,1.23826,1.24084,7.3,0.06,
05/30/2023 12:00,1.24338,1.24462,1.2396,1.24011,-32.7,-0.26,
05/30/2023 08:00,1.23548,1.24365,1.2353,1.24337,78.9,0.63,
05/30/2023 04:00,1.2348,1.2358,1.2326,1.23549,6.9,0.06,
05/30/2023 00:00,1.23473,1.2379,1.23409,1.23479,0.6,0.00,
05/29/2023 20:00,1.2356,1.2361,1.2338,1.23474,-8.6,-0.07,
05/29/2023 16:00,1.2361,1.2363,1.2354,1.2356,-5,-0.04,
05/29/2023 12:00,1.234,1.23625,1.2335,1.23613,21.3,0.17,
05/29/2023 08:00,1.23403,1.2353,1.2334,1.23401,-0.2,0.00,
05/29/2023 04:00,1.23459,1.2372,1.2334,1.23404,-5.5,-0.04,
05/29/2023 00:00,1.2345,1.2358,1.234,1.23459,0.9,0.01,
05/26/2023 20:00,1.23508,1.23522,1.2343,1.2345,-5.8,-0.05,
05/26/2023 16:00,1.23391,1.2357,1.23368,1.23512,12.1,0.10,
05/26/2023 12:00,1.23521,1.23613,1.23204,1.23387,-13.4,-0.11,
05/25/2023 20:00,1.23181,1.2329,1.23085,1.2315,-3.1,-0.03,
05/25/2023 16:00,1.23226,1.2333,1.2307,1.23182,-4.4,-0.04,
05/25/2023 12:00,1.23632,1.23766,1.2317,1.23232,-40.0,-0.32,
05/25/2023 08:00,1.23542,1.23868,1.235,1.23632,9.0,0.07,
05/25/2023 04:00,1.23389,1.23666,1.23323,1.23537,14.8,0.12,
05/25/2023 00:00,1.23679,1.23699,1.2331,1.23389,-29.0,-0.24,
05/24/2023 20:00,1.23601,1.2373,1.23569,1.2368,7.9,0.06,
05/24/2023 16:00,1.23653,1.2378,1.2356,1.23601,-5.2,-0.04,
05/24/2023 12:00,1.23976,1.24151,1.2356,1.23648,-32.8,-0.27,
05/24/2023 08:00,1.24104,1.2431,1.2363,1.23978,-12.6,-0.10,
05/24/2023 04:00,1.24264,1.24694,1.2401,1.24097,-16.7,-0.13,
05/24/2023 00:00,1.24158,1.24291,1.24113,1.24253,9.5,0.08,
05/23/2023 20:00,1.24091,1.2426,1.24039,1.2415,5.9,0.05,
05/23/2023 16:00,1.24201,1.2424,1.24068,1.2409,-11.1,-0.09,
05/23/2023 12:00,1.23835,1.24341,1.2376,1.24204,36.9,0.30,
05/23/2023 08:00,1.24082,1.24136,1.2372,1.23834,-24.8,-0.20,
05/23/2023 04:00,1.24348,1.2437,1.24003,1.24089,-25.9,-0.21,
05/23/2023 00:00,1.24334,1.24464,1.2424,1.2436,2.6,0.02,
05/22/2023 20:00,1.24314,1.244,1.24273,1.24336,2.2,0.02,
05/22/2023 16:00,1.24223,1.2444,1.2418,1.24313,9.0,0.07,
05/22/2023 12:00,1.24628,1.2471,1.2413,1.24221,-40.7,-0.33,
05/22/2023 08:00,1.24338,1.2465,1.2421,1.24627,28.9,0.23,
05/22/2023 04:00,1.24569,1.2463,1.2413,1.24337,-23.2,-0.19,
05/22/2023 00:00,1.2462,1.2472,1.2453,1.24568,-5.2,-0.04,
05/19/2023 20:00,1.24483,1.2452,1.2439,1.2447,-1.3,-0.01,
05/19/2023 16:00,1.24614,1.2475,1.2433,1.24486,-12.8,-0.10,
05/19/2023 12:00,1.2443,1.2484,1.242,1.24615,18.5,0.15,
05/19/2023 08:00,1.24067,1.24433,1.2395,1.24431,36.4,0.29,
05/19/2023 04:00,1.24013,1.24271,1.2392,1.24066,5.3,0.04,
05/19/2023 00:00,1.24105,1.24162,1.2391,1.24015,-9.0,-0.07,
05/18/2023 20:00,1.24086,1.242,1.24002,1.24111,2.5,0.02,
05/18/2023 16:00,1.24212,1.24246,1.239,1.24085,-12.7,-0.10,
05/18/2023 12:00,1.2443,1.2448,1.2396,1.24214,-21.6,-0.17,
05/18/2023 08:00,1.24505,1.24598,1.2424,1.24429,-7.6,-0.06,
05/18/2023 04:00,1.24789,1.2481,1.2445,1.24504,-28.5,-0.23,
05/18/2023 00:00,1.2481,1.2493,1.24768,1.24788,-2.2,-0.02,
05/17/2023 20:00,1.24918,1.2494,1.24785,1.248,-11.8,-0.09,
05/17/2023 16:00,1.24746,1.251,1.2473,1.2492,17.4,0.14,
05/17/2023 12:00,1.24606,1.2487,1.2443,1.24746,14.0,0.11,
05/17/2023 08:00,1.24218,1.24705,1.242,1.24605,38.7,0.31,
05/17/2023 04:00,1.2481,1.2484,1.24209,1.24218,-59.2,-0.48,
05/17/2023 00:00,1.24843,1.2494,1.2476,1.2481,-3.3,-0.03,
05/16/2023 20:00,1.24797,1.2488,1.2478,1.24831,3.4,0.03,
05/16/2023 16:00,1.24924,1.24973,1.2476,1.2481,-11.4,-0.09,
05/16/2023 12:00,1.25181,1.25363,1.2475,1.24923,-25.8,-0.21,
05/16/2023 08:00,1.25137,1.25468,1.2512,1.25181,4.4,0.04,
05/16/2023 04:00,1.25273,1.25295,1.2464,1.25142,-13.1,-0.10,
05/16/2023 00:00,1.25245,1.2533,1.25136,1.25273,2.8,0.02,
05/15/2023 20:00,1.25315,1.2532,1.25163,1.25236,-7.9,-0.06,
05/15/2023 16:00,1.25241,1.25343,1.2517,1.25313,7.2,0.06,
05/15/2023 12:00,1.25106,1.25252,1.2502,1.2524,13.4,0.11,
05/15/2023 08:00,1.24815,1.2515,1.2475,1.2507,25.5,0.20,
05/15/2023 04:00,1.24568,1.24914,1.2452,1.24816,24.8,0.20,
05/15/2023 00:00,1.24507,1.2467,1.2444,1.24568,6.1,0.05,
05/12/2023 20:00,1.24504,1.2459,1.24417,1.2451,0.6,0.00,
05/12/2023 16:00,1.24622,1.24625,1.2443,1.245,-12.2,-0.10,
05/12/2023 12:00,1.25194,1.25202,1.2457,1.2463,-56.4,-0.45,
05/12/2023 08:00,1.25177,1.2541,1.2513,1.25195,1.8,0.01,
05/12/2023 04:00,1.25208,1.25404,1.2505,1.25172,-3.6,-0.03,
05/12/2023 00:00,1.25072,1.2522,1.25051,1.25212,14.0,0.11,
05/11/2023 20:00,1.25118,1.2515,1.25005,1.25071,-4.7,-0.04,
05/11/2023 16:00,1.25,1.2518,1.2498,1.25114,11.4,0.09,
05/11/2023 12:00,1.25856,1.26111,1.2495,1.24997,-85.9,-0.69,
05/11/2023 08:00,1.25652,1.26153,1.2564,1.25858,20.6,0.16,
05/11/2023 04:00,1.26165,1.2625,1.2564,1.25658,-50.7,-0.40,
05/11/2023 00:00,1.26238,1.26403,1.2616,1.26164,-7.4,-0.06,
05/10/2023 20:00,1.26255,1.263,1.26145,1.26239,-1.6,-0.01,
05/10/2023 16:00,1.26119,1.2631,1.2605,1.26254,13.5,0.11,
05/10/2023 12:00,1.26071,1.26796,1.2604,1.26117,4.6,0.04,
05/10/2023 08:00,1.26223,1.26338,1.2601,1.26074,-14.9,-0.12,
05/10/2023 04:00,1.263,1.2645,1.2609,1.26223,-7.7,-0.06,
05/10/2023 00:00,1.26227,1.2635,1.2622,1.26302,7.5,0.06,
05/09/2023 20:00,1.26197,1.2628,1.26105,1.2623,3.3,0.03,
05/09/2023 16:00,1.26172,1.2629,1.2606,1.2618,0.8,0.01,
05/09/2023 12:00,1.26007,1.26211,1.2577,1.26175,16.8,0.13,
05/09/2023 08:00,1.26022,1.26251,1.2596,1.26,-2.2,-0.02,
05/09/2023 04:00,1.26161,1.26397,1.2596,1.26021,-14.0,-0.11,
05/09/2023 00:00,1.26119,1.26179,1.2602,1.2616,4.1,0.03,
05/08/2023 20:00,1.26148,1.2631,1.26058,1.26121,-2.7,-0.02,
05/08/2023 16:00,1.26307,1.2645,1.2611,1.2614,-16.7,-0.13,
05/08/2023 12:00,1.26496,1.2655,1.2625,1.26308,-18.8,-0.15,
05/08/2023 08:00,1.26371,1.26687,1.2631,1.26496,12.5,0.10,
05/08/2023 04:00,1.26448,1.2658,1.2631,1.2637,-7.8,-0.06,
05/08/2023 00:00,1.26295,1.2647,1.2625,1.26447,15.2,0.12,
05/05/2023 20:00,1.26347,1.2642,1.26287,1.2638,3.3,0.03,
05/05/2023 16:00,1.26477,1.2652,1.2627,1.26346,-13.1,-0.10,
05/05/2023 12:00,1.26047,1.2652,1.25583,1.26475,42.8,0.34,
05/05/2023 08:00,1.26102,1.26177,1.2597,1.26046,-5.6,-0.04,
05/05/2023 04:00,1.26101,1.2634,1.2595,1.26102,0.1,0.00,
05/05/2023 00:00,1.2583,1.26141,1.25737,1.26086,25.6,0.20,
05/04/2023 20:00,1.25729,1.2585,1.2561,1.2581,8.1,0.06,
05/04/2023 16:00,1.2576,1.2599,1.2571,1.25732,-2.8,-0.02,
05/04/2023 12:00,1.25854,1.25985,1.2547,1.25771,-8.3,-0.07,
05/04/2023 08:00,1.25696,1.25858,1.2551,1.25855,15.9,0.13,
05/04/2023 04:00,1.25835,1.25931,1.2559,1.25699,-13.6,-0.11,
05/04/2023 00:00,1.25668,1.25919,1.25654,1.25834,16.6,0.13,
05/03/2023 20:00,1.25518,1.2577,1.255,1.25667,14.9,0.12,
05/03/2023 16:00,1.25446,1.2589,1.2537,1.25517,7.1,0.06,
05/03/2023 12:00,1.25022,1.25532,1.24843,1.25445,42.3,0.34,
05/03/2023 08:00,1.25103,1.25336,1.25,1.25022,-8.1,-0.06,
05/03/2023 04:00,1.24916,1.25233,1.248,1.25102,18.6,0.15,
05/03/2023 00:00,1.24762,1.24932,1.24636,1.24923,16.1,0.13,
05/02/2023 20:00,1.24748,1.2478,1.2458,1.24761,1.3,0.01,
05/02/2023 16:00,1.2473,1.24821,1.2465,1.24747,1.7,0.01,
05/02/2023 12:00,1.24801,1.24898,1.2434,1.24733,-6.8,-0.05,
05/02/2023 08:00,1.24902,1.2491,1.24624,1.248,-10.2,-0.08,
05/02/2023 04:00,1.24964,1.2512,1.2477,1.24903,-6.1,-0.05,
05/02/2023 00:00,1.24843,1.25121,1.24819,1.24964,12.1,0.10,
05/01/2023 20:00,1.24903,1.2499,1.2481,1.24842,-6.1,-0.05,
05/01/2023 16:00,1.24928,1.2497,1.2479,1.24912,-1.6,-0.01,
05/01/2023 12:00,1.25228,1.25598,1.2485,1.24925,-30.3,-0.24,
05/01/2023 08:00,1.25353,1.25391,1.2513,1.25228,-12.5,-0.10,
05/01/2023 04:00,1.25673,1.2568,1.2529,1.2533,-34.3,-0.27,
05/01/2023 00:00,1.25574,1.2573,1.2549,1.2568,10.6,0.08,
04/28/2023 20:00,1.25674,1.2573,1.2561,1.2568,0.6,0.00,
04/28/2023 16:00,1.25804,1.2584,1.2555,1.2567,-13.4,-0.11,
04/28/2023 12:00,1.24706,1.2581,1.24555,1.25803,109.7,0.87,
04/28/2023 08:00,1.24913,1.24937,1.2445,1.24707,-20.6,-0.17,
04/28/2023 04:00,1.2494,1.24965,1.24632,1.24914,-2.6,-0.02,
04/28/2023 00:00,1.24954,1.2504,1.24792,1.24927,-2.7,-0.02,
04/27/2023 20:00,1.24896,1.25,1.24806,1.24966,7.0,0.06,
04/27/2023 16:00,1.24693,1.2497,1.246,1.24897,20.4,0.16,
04/27/2023 12:00,1.24777,1.25002,1.2435,1.24689,-8.8,-0.07,
04/27/2023 08:00,1.24627,1.248,1.24395,1.24774,14.7,0.12,
04/27/2023 04:00,1.24691,1.2488,1.246,1.24619,-7.2,-0.06,
04/27/2023 00:00,1.24693,1.2478,1.2461,1.24681,-1.2,-0.01,
04/26/2023 20:00,1.24629,1.2473,1.2452,1.24692,6.3,0.05,
04/26/2023 16:00,1.2484,1.2487,1.2452,1.2463,-21,-0.17,
04/26/2023 12:00,1.24727,1.25152,1.246,1.24842,11.5,0.09,
04/26/2023 08:00,1.24586,1.24908,1.2447,1.24724,13.8,0.11,
04/26/2023 04:00,1.24138,1.2462,1.2411,1.24593,45.5,0.37,
04/26/2023 00:00,1.24137,1.2419,1.2401,1.24127,-1.0,-0.01,
04/25/2023 20:00,1.24023,1.2418,1.2401,1.24124,10.1,0.08,
04/25/2023 16:00,1.23957,1.24137,1.239,1.24023,6.6,0.05,
04/25/2023 12:00,1.24273,1.24424,1.2385,1.23954,-31.9,-0.26,
04/25/2023 08:00,1.24623,1.24791,1.2425,1.24274,-34.9,-0.28,
04/25/2023 04:00,1.24838,1.24911,1.2454,1.24621,-21.7,-0.17,
04/25/2023 00:00,1.24971,1.2507,1.2482,1.24845,-12.6,-0.10,
04/24/2023 20:00,1.2482,1.25,1.24718,1.2499,17,0.14,
04/24/2023 16:00,1.24564,1.24855,1.2455,1.2482,25.6,0.21,
04/24/2023 12:00,1.24371,1.24694,1.2431,1.2456,18.9,0.15,
04/24/2023 08:00,1.24368,1.2459,1.2425,1.2437,0.2,0.00,
04/24/2023 04:00,1.24346,1.24453,1.2409,1.24366,2.0,0.02,
04/24/2023 00:00,1.24471,1.245,1.243,1.2435,-12.1,-0.10,
04/21/2023 20:00,1.24436,1.2448,1.2431,1.2434,-9.6,-0.08,
04/21/2023 16:00,1.24175,1.2445,1.2415,1.24438,26.3,0.21,
04/21/2023 12:00,1.23952,1.24252,1.2365,1.24174,22.2,0.18,
04/21/2023 08:00,1.23972,1.24171,1.2376,1.2394,-3.2,-0.03,
04/21/2023 04:00,1.24351,1.2437,1.2377,1.23976,-37.5,-0.30,
04/21/2023 00:00,1.24399,1.2447,1.2428,1.24354,-4.5,-0.04,
04/20/2023 20:00,1.24371,1.2446,1.24275,1.24388,1.7,0.01,
04/20/2023 16:00,1.24468,1.2453,1.2428,1.2437,-9.8,-0.08,
04/20/2023 12:00,1.24288,1.24671,1.2404,1.24462,17.4,0.14,
04/20/2023 08:00,1.24217,1.2452,1.2414,1.24281,6.4,0.05,
04/20/2023 04:00,1.24279,1.24521,1.24167,1.24213,-6.6,-0.05,
04/20/2023 00:00,1.24277,1.2435,1.2419,1.24285,0.8,0.01,
04/19/2023 20:00,1.24392,1.2444,1.24215,1.2427,-12.2,-0.10,
04/19/2023 16:00,1.24392,1.24545,1.2435,1.24391,-0.1,0.00,
04/19/2023 12:00,1.2405,1.24743,1.2399,1.2439,34,0.27,
04/19/2023 08:00,1.24592,1.24615,1.2391,1.24049,-54.3,-0.44,
04/19/2023 04:00,1.24196,1.24724,1.24,1.2459,39.4,0.32,
04/19/2023 00:00,1.24241,1.24342,1.24087,1.24195,-4.6,-0.04,
04/18/2023 20:00,1.24254,1.2434,1.24208,1.2425,-0.4,0.00,
04/18/2023 16:00,1.24191,1.2433,1.2415,1.24252,6.1,0.05,
04/18/2023 12:00,1.24412,1.24498,1.2411,1.24195,-21.7,-0.17,
04/18/2023 08:00,1.24295,1.2449,1.24249,1.2441,11.5,0.09,
04/18/2023 04:00,1.23824,1.24315,1.2379,1.24288,46.4,0.37,
04/18/2023 00:00,1.2372,1.2388,1.23664,1.23815,9.5,0.08,
04/17/2023 20:00,1.23779,1.2383,1.2364,1.2373,-4.9,-0.04,
04/17/2023 16:00,1.23563,1.2379,1.2352,1.2378,21.7,0.18,
04/17/2023 12:00,1.24244,1.24381,1.2355,1.23561,-68.3,-0.55,
04/17/2023 08:00,1.24132,1.24273,1.2373,1.24243,11.1,0.09,
04/17/2023 04:00,1.24024,1.24283,1.2399,1.24133,10.9,0.09,
04/17/2023 00:00,1.24007,1.24121,1.2382,1.2403,2.3,0.02,
04/14/2023 20:00,1.24156,1.243,1.2408,1.2422,6.4,0.05,
04/14/2023 16:00,1.24157,1.24257,1.2397,1.24156,-0.1,0.00,
04/14/2023 12:00,1.24924,1.25242,1.241,1.24158,-76.6,-0.62,
04/14/2023 08:00,1.25266,1.2528,1.2485,1.24927,-33.9,-0.27,
04/14/2023 04:00,1.25414,1.25451,1.2523,1.25265,-14.9,-0.12,
04/14/2023 00:00,1.25229,1.2547,1.25156,1.25408,17.9,0.14,
04/13/2023 20:00,1.2524,1.253,1.2512,1.25228,-1.2,-0.01,
04/13/2023 16:00,1.25298,1.25351,1.2519,1.25243,-5.5,-0.04,
04/13/2023 12:00,1.25028,1.25376,1.2499,1.2529,26.2,0.21,
04/13/2023 08:00,1.24958,1.25293,1.2495,1.25022,6.4,0.05,
04/13/2023 04:00,1.24858,1.2507,1.24761,1.24957,9.9,0.08,
04/13/2023 00:00,1.249,1.2496,1.24805,1.24857,-4.3,-0.03,
04/12/2023 20:00,1.24837,1.2496,1.24731,1.24899,6.2,0.05,
04/12/2023 16:00,1.24685,1.24952,1.2466,1.2483,14.5,0.12,
04/12/2023 12:00,1.24049,1.24842,1.2398,1.2469,64.1,0.51,
04/12/2023 08:00,1.24235,1.2428,1.2397,1.24043,-19.2,-0.15,
04/12/2023 04:00,1.24322,1.2446,1.2416,1.24235,-8.7,-0.07,
04/12/2023 00:00,1.2429,1.2441,1.242,1.24313,2.3,0.02,
04/11/2023 20:00,1.2425,1.2431,1.24193,1.24284,3.4,0.03,
04/11/2023 16:00,1.24079,1.2428,1.2404,1.24249,17.0,0.14,
04/11/2023 12:00,1.24273,1.24404,1.2406,1.24078,-19.5,-0.16,
04/11/2023 08:00,1.24244,1.24563,1.2416,1.24279,3.5,0.03,
04/11/2023 04:00,1.24051,1.24366,1.2399,1.24243,19.2,0.15,
04/11/2023 00:00,1.23901,1.2414,1.2385,1.2405,14.9,0.12,
04/10/2023 20:00,1.23844,1.2393,1.2372,1.23902,5.8,0.05,
04/10/2023 16:00,1.23572,1.2385,1.2355,1.23845,27.3,0.22,
04/10/2023 12:00,1.24122,1.24157,1.2343,1.23574,-54.8,-0.44,
04/10/2023 08:00,1.24266,1.2443,1.2407,1.24121,-14.5,-0.12,
04/10/2023 04:00,1.24073,1.2427,1.2395,1.2425,17.7,0.14,
04/10/2023 00:00,1.24302,1.2434,1.2405,1.2406,-24.2,-0.20,
04/07/2023 20:00,1.24157,1.24326,1.24104,1.242,4.3,0.03,
04/07/2023 16:00,1.242,1.2428,1.2409,1.2424,4,0.03,
04/07/2023 12:00,1.24365,1.2437,1.23887,1.2417,-19.5,-0.16,
04/07/2023 08:00,1.24361,1.2446,1.24281,1.2435,-1.1,-0.01,
04/07/2023 04:00,1.24472,1.2456,1.2432,1.2434,-13.2,-0.11,
04/07/2023 00:00,1.24358,1.2451,1.24329,1.24475,11.7,0.09,
04/06/2023 20:00,1.24427,1.2445,1.24307,1.24357,-7.0,-0.06,
04/06/2023 16:00,1.24543,1.24671,1.2438,1.2441,-13.3,-0.11,
04/06/2023 12:00,1.24789,1.2481,1.2411,1.24541,-24.8,-0.20,
04/06/2023 08:00,1.2468,1.2482,1.2451,1.2478,10,0.08,
04/06/2023 04:00,1.24435,1.24868,1.24397,1.24685,25.0,0.20,
04/06/2023 00:00,1.24612,1.2464,1.24354,1.24447,-16.5,-0.13,
04/05/2023 20:00,1.24589,1.2468,1.24491,1.2461,2.1,0.02,
04/05/2023 16:00,1.24679,1.24704,1.2446,1.24586,-9.3,-0.07,
04/05/2023 12:00,1.24721,1.2508,1.2432,1.24678,-4.3,-0.03,
04/05/2023 08:00,1.24865,1.24939,1.2455,1.24726,-13.9,-0.11,
04/05/2023 04:00,1.24903,1.25144,1.2478,1.24863,-4.0,-0.03,
04/05/2023 00:00,1.24984,1.2511,1.2482,1.24893,-9.1,-0.07,
